Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,12,2017/02/07 00:00:00.000,2017-02-07,2016-12-12,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,20
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,96
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,6,2016/07/11 00:00:00.000,2016-07-11,2016-06-20,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,60
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,84
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,1,2016/05/02 00:00:00.000,2016-05-02,2016-01-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,75000
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,3,2016/05/12 00:00:00.000,2016-05-12,2016-03-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,1100
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,7,2016/10/17 00:00:00.000,2016-10-17,2016-07-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,2750
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,10,2016/11/28 00:00:00.000,2016-11-28,2016-10-17,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,5794
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-28,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,99
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,12,2017/02/06 00:00:00.000,2017-02-06,2016-12-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,1112
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,1,2016/05/02 00:00:00.000,2016-05-02,2016-01-25,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,20
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,7,2016/08/12 00:00:00.000,2016-08-12,2016-07-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,110
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,11,2016/12/19 00:00:00.000,2016-12-19,2016-11-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,121
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,12,2017/02/06 00:00:00.000,2017-02-06,2016-12-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,171
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,10,2017/10/24 00:00:00.000,2017-10-24,2017-10-23,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"63,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,12,2018/01/09 00:00:00.000,2018-01-09,2017-12-26,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,52
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,11,2017/12/13 00:00:00.000,2017-12-13,2017-11-20,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,63
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,10,2017/11/20 00:00:00.000,2017-11-20,2017-10-09,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,546
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,228
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,12,2018/01/12 00:00:00.000,2018-01-12,2017-12-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1935,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,11,2017/12/13 00:00:00.000,2017-12-13,2017-11-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"714,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,6,2017/07/17 00:00:00.000,2017-07-17,2017-06-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,569
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,3,2017/04/20 00:00:00.000,2017-04-20,2017-03-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,408
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,9,2017/10/20 00:00:00.000,2017-10-20,2017-09-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,110
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,1,2017/03/08 00:00:00.000,2017-03-08,2017-01-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,776
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,11,2017/12/13 00:00:00.000,2017-12-13,2017-11-27,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,728
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,6,2018/07/09 00:00:00.000,2018-07-09,2018-06-11,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,860
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"750,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,408
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,10,2018/11/20 00:00:00.000,2018-11-20,2018-10-22,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"30,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,11,2018/12/13 00:00:00.000,2018-12-13,2018-11-12,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"256,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"4352,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,12,2019/01/10 00:00:00.000,2019-01-10,2018-12-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,187
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,2,2018/03/15 00:00:00.000,2018-03-15,2018-02-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"19,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,10,2018/11/21 00:00:00.000,2018-11-21,2018-10-15,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"74,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,11,2018/12/12 00:00:00.000,2018-12-12,2018-11-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"41,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,2,2018/03/13 00:00:00.000,2018-03-13,2018-02-05,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1178,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-26,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"189,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,7,2018/08/07 00:00:00.000,2018-08-07,2018-07-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"833,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"52,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,2,2018/03/19 00:00:00.000,2018-03-19,2018-02-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"31,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-23,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,74
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,12,2019/01/16 00:00:00.000,2019-01-16,2018-12-17,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,8
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,1,2019/02/18 00:00:00.000,2019-02-18,2019-01-14,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"12,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,12,2020/01/21 00:00:00.000,2020-01-21,2019-12-09,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"3,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,2,2019/03/15 00:00:00.000,2019-03-15,2019-02-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"717,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,8,2019/09/27 00:00:00.000,2019-09-27,2019-08-19,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"816,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2019,6,2019/07/05 00:00:00.000,2019-07-05,2019-06-24,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"395,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,2,2019/03/15 00:00:00.000,2019-03-15,2019-02-25,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"350,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-25,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"272,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,4,2019/05/08 00:00:00.000,2019-05-08,2019-04-15,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,733
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,12,2020/01/21 00:00:00.000,2020-01-21,2019-12-09,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"173,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,1,2019/02/12 00:00:00.000,2019-02-12,2019-01-07,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"93,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,1,2019/02/12 00:00:00.000,2019-02-12,2019-01-14,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"41,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,2,2019/03/20 00:00:00.000,2019-03-20,2019-02-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"41,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,6,2020/07/06 00:00:00.000,2020-07-06,2020-06-01,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"1354,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,6,2020/07/06 00:00:00.000,2020-07-06,2020-06-08,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"6131,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,5,2020/06/05 00:00:00.000,2020-06-05,2020-05-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"63,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,11,2020/12/16 00:00:00.000,2020-12-15,2020-11-23,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"473,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,1,2020/03/03 00:00:00.000,2020-03-02,2020-01-06,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"133,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,1,2020/03/03 00:00:00.000,2020-03-02,2020-01-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"31,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,5,2020/06/12 00:00:00.000,2020-06-12,2020-05-04,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"687,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,8,2020/09/10 00:00:00.000,2020-09-10,2020-08-03,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"359,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-21,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"41,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,1,2020/03/03 00:00:00.000,2020-03-02,2020-01-02,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"110,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,7,2020/08/05 00:00:00.000,2020-08-05,2020-07-06,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"3448,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,3,2020/04/20 00:00:00.000,2020-04-20,2020-03-09,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"10,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,8,2020/09/10 00:00:00.000,2020-09-10,2020-08-10,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"613,0"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,10,2020/11/09 00:00:00.000,2020-11-05,2020-10-13,SUPERFICIAL,lago,GUAIBA,,,Escherichia coli,E.coli/100mL,"125,0"
